tile,candidate,lowres_date,highres_date,delta_days,abs_delta_days,lat,lon,area,bounds_csv,width,height,bands,crs,left,bottom,right,top,csv_cloud_cover,valid_pixel_pct,cloud_mask_pct,cloud_probability_pct,sun_azimuth_mean,sun_zenith_mean,view_azimuth_mean,view_zenith_mean,usable,temporal_quality,cloud_quality,validity_quality,ranking_score,rank,is_top_k
Landcover-1833412,2,2019-07-21,2019-07-19,2,2,70.96204388123951,95.23318890140754,2.5,"[95.21148242562494, 70.95495827153746, 95.25489537719015, 70.96912949094157]",152,164,12,EPSG:4326,95.21148242562494,70.95495827153746,95.25489537719017,70.96912949094157,0.0,100.0,0.0,2.9805054664611816,,,,,True,0.9780228724846005,0.9850974726676941,1.0,0.9823429652910686,2,True
Landcover-1833412,8,2019-07-18,2019-07-19,-1,1,70.96204388123951,95.23318890140754,2.5,"[95.21148242562494, 70.95495827153746, 95.25489537719015, 70.96912949094157]",152,164,12,EPSG:4326,95.21148242562494,70.95495827153746,95.25489537719017,70.96912949094157,37.63,100.0,0.0,12.075718879699709,,,,,True,0.9889503892939223,0.9396214056015014,1.0,0.9752566552568037,3,True
Landcover-1833412,10,2019-07-22,2019-07-19,3,3,70.96204388123951,95.23318890140754,2.5,"[95.21148242562494, 70.95495827153746, 95.25489537719015, 70.96912949094157]",152,164,12,EPSG:4326,95.21148242562494,70.95495827153746,95.25489537719017,70.96912949094157,35.97,100.0,0.0,3.505704164505005,,,,,True,0.9672161004820059,0.9824714791774749,1.0,0.9750711040424459,4,True
Landcover-1833412,3,2019-07-31,2019-07-19,12,12,70.96204388123951,95.23318890140754,2.5,"[95.21148242562494, 70.95495827153746, 95.25489537719015, 70.96912949094157]",152,164,12,EPSG:4326,95.21148242562494,70.95495827153746,95.25489537719017,70.96912949094157,0.0,100.0,0.0,3.816969394683838,,,,,True,0.8751733190429475,0.9809151530265808,1.0,0.9193785373337428,5,False
Landcover-1833412,15,2019-08-02,2019-07-19,14,14,70.96204388123951,95.23318890140754,2.5,"[95.21148242562494, 70.95495827153746, 95.25489537719015, 70.96912949094157]",152,164,12,EPSG:4326,95.21148242562494,70.95495827153746,95.25489537719017,70.96912949094157,33.74,100.0,0.0,6.10981559753418,,,,,True,0.8559395234122652,0.9694509220123291,1.0,0.9043989906510578,6,False
Landcover-1833412,4,2019-07-02,2019-07-19,-17,17,70.96204388123951,95.23318890140754,2.5,"[95.21148242562494, 70.95495827153746, 95.25489537719015, 70.96912949094157]",152,164,12,EPSG:4326,95.21148242562494,70.95495827153746,95.25489537719017,70.96912949094157,0.52,100.0,0.0,1.324630618095398,,,,,True,0.8278784880832378,0.993376846909523,1.0,0.8947401469227995,7,False
Landcover-1833412,9,2019-07-03,2019-07-19,-16,16,70.96204388123951,95.23318890140754,2.5,"[95.21148242562494, 70.95495827153746, 95.25489537719015, 70.96912949094157]",152,164,12,EPSG:4326,95.21148242562494,70.95495827153746,95.25489537719017,70.96912949094157,12.22,100.0,0.0,9.61501693725586,,,,,True,0.8371284313607636,0.9519249153137207,1.0,0.8878545334105743,8,False
Landcover-1833412,5,2019-08-04,2019-07-19,16,16,70.96204388123951,95.23318890140754,2.5,"[95.21148242562494, 70.95495827153746, 95.25489537719015, 70.96912949094157]",152,164,12,EPSG:4326,95.21148242562494,70.95495827153746,95.25489537719017,70.96912949094157,1.07,100.0,0.0,10.658823013305664,,,,,True,0.8371284313607636,0.9467058849334717,1.0,0.8862888242964996,9,False
Landcover-1833412,11,2019-08-16,2019-07-19,28,28,70.96204388123951,95.23318890140754,2.5,"[95.21148242562494, 70.95495827153746, 95.25489537719015, 70.96912949094157]",152,164,12,EPSG:4326,95.21148242562494,70.95495827153746,95.25489537719017,70.96912949094157,0.53,100.0,0.0,5.952200889587402,,,,,True,0.7326324677392158,0.9702389955520629,1.0,0.8306511793091483,10,False
Landcover-1833412,16,2019-06-05,2019-07-19,-44,44,70.96204388123951,95.23318890140754,2.5,"[95.21148242562494, 70.95495827153746, 95.25489537719015, 70.96912949094157]",152,164,12,EPSG:4326,95.21148242562494,70.95495827153746,95.25489537719017,70.96912949094157,0.0,100.0,0.0,15.48442268371582,,,,,True,0.613307468482495,0.9225778865814209,1.0,0.7447578470639232,11,False
Landcover-1839842,2,2020-08-24,2020-08-24,0,0,70.03602850793726,112.60642128008216,2.5,"[112.58568264716956, 70.02894217018964, 112.62715991299476, 70.0431148456849]",154,162,12,EPSG:4326,112.58568264716956,70.02894217018964,112.62715991299476,70.0431148456849,1.82,100.0,0.0,3.5311877727508545,,,,,True,1.0,0.9823440611362457,1.0,0.9947032183408736,1,True
Landcover-1839842,3,2020-08-22,2020-08-24,-2,2,70.03602850793726,112.60642128008216,2.5,"[112.58568264716956, 70.02894217018964, 112.62715991299476, 70.0431148456849]",154,162,12,EPSG:4326,112.58568264716956,70.02894217018964,112.62715991299476,70.0431148456849,3.0,100.0,3.876062209395543,14.235098838806152,,,,,True,0.9780228724846005,0.9094441947589915,1.0,0.9596469819184578,2,True
Landcover-1839842,9,2020-08-17,2020-08-24,-7,7,70.03602850793726,112.60642128008216,2.5,"[112.58568264716956, 70.02894217018964, 112.62715991299476, 70.0431148456849]",154,162,12,EPSG:4326,112.58568264716956,70.02894217018964,112.62715991299476,70.0431148456849,7.72,100.0,0.0,3.1487298011779785,,,,,True,0.925169997034202,0.9842563509941101,1.0,0.9503789035187542,3,True
Landcover-1839842,10,2020-08-15,2020-08-24,-9,9,70.03602850793726,112.60642128008216,2.5,"[112.58568264716956, 70.02894217018964, 112.62715991299476, 70.0431148456849]",154,162,12,EPSG:4326,112.58568264716956,70.02894217018964,112.62715991299476,70.0431148456849,7.42,100.0,0.0,1.985918879508972,,,,,True,0.9048374180359595,0.9900704056024552,1.0,0.9399235725023122,4,True
Landcover-1839842,15,2020-08-14,2020-08-24,-10,10,70.03602850793726,112.60642128008216,2.5,"[112.58568264716956, 70.02894217018964, 112.62715991299476, 70.0431148456849]",154,162,12,EPSG:4326,112.58568264716956,70.02894217018964,112.62715991299476,70.0431148456849,11.53,100.0,0.0,4.233606338500977,,,,,True,0.8948393168143698,0.9788319683074951,1.0,0.9305531805808703,5,False
Landcover-1839842,16,2020-08-07,2020-08-24,-17,17,70.03602850793726,112.60642128008216,2.5,"[112.58568264716956, 70.02894217018964, 112.62715991299476, 70.0431148456849]",154,162,12,EPSG:4326,112.58568264716956,70.02894217018964,112.62715991299476,70.0431148456849,12.94,100.0,0.0,3.087158441543579,,,,,True,0.8278784880832378,0.984564207792282,1.0,0.8920963551876272,6,False
Landcover-1839842,12,2020-09-08,2020-08-24,15,15,70.03602850793726,112.60642128008216,2.5,"[112.58568264716956, 70.02894217018964, 112.62715991299476, 70.0431148456849]",154,162,12,EPSG:4326,112.58568264716956,70.02894217018964,112.62715991299476,70.0431148456849,3.74,100.0,0.0,12.497869491577148,,,,,True,0.8464817248906141,0.9375106525421142,1.0,0.8891422306970026,7,False
Landcover-1839842,4,2020-09-09,2020-08-24,16,16,70.03602850793726,112.60642128008216,2.5,"[112.58568264716956, 70.02894217018964, 112.62715991299476, 70.0431148456849]",154,162,12,EPSG:4326,112.58568264716956,70.02894217018964,112.62715991299476,70.0431148456849,0.0,100.0,0.0,13.968883514404297,,,,,True,0.8371284313607636,0.9301555824279786,1.0,0.8813237335448517,8,False
Landcover-1839842,14,2020-08-05,2020-08-24,-19,19,70.03602850793726,112.60642128008216,2.5,"[112.58568264716956, 70.02894217018964, 112.62715991299476, 70.0431148456849]",154,162,12,EPSG:4326,112.58568264716956,70.02894217018964,112.62715991299476,70.0431148456849,3.66,100.0,0.0,3.5732362270355225,,,,,True,0.8096840969833764,0.9821338188648223,1.0,0.8804506038494725,9,False
Landcover-1839842,11,2020-09-13,2020-08-24,20,20,70.03602850793726,112.60642128008216,2.5,"[112.58568264716956, 70.02894217018964, 112.62715991299476, 70.0431148456849]",154,162,12,EPSG:4326,112.58568264716956,70.02894217018964,112.62715991299476,70.0431148456849,0.61,100.0,0.0,13.761202812194824,,,,,True,0.8007374029168081,0.9311939859390259,1.0,0.8598006375317926,10,False
Landcover-1839842,5,2020-07-31,2020-08-24,-24,24,70.03602850793726,112.60642128008216,2.5,"[112.58568264716956, 70.02894217018964, 112.62715991299476, 70.0431148456849]",154,162,12,EPSG:4326,112.58568264716956,70.02894217018964,112.62715991299476,70.0431148456849,0.0,100.0,0.0,0.7116920948028564,,,,,True,0.7659283383646487,0.9964415395259858,1.0,0.858489464876585,11,False
Landcover-1839842,6,2020-07-30,2020-08-24,-25,25,70.03602850793726,112.60642128008216,2.5,"[112.58568264716956, 70.02894217018964, 112.62715991299476, 70.0431148456849]",154,162,12,EPSG:4326,112.58568264716956,70.02894217018964,112.62715991299476,70.0431148456849,0.0,100.0,0.0,2.9201443195343018,,,,,True,0.7574651283969664,0.9853992784023284,1.0,0.8500988605588783,12,False
Landcover-1839842,8,2020-07-28,2020-08-24,-27,27,70.03602850793726,112.60642128008216,2.5,"[112.58568264716956, 70.02894217018964, 112.62715991299476, 70.0431148456849]",154,162,12,EPSG:4326,112.58568264716956,70.02894217018964,112.62715991299476,70.0431148456849,0.0,100.0,0.0,1.497247576713562,,,,,True,0.7408182206817179,0.9925137621164322,1.0,0.8422450610439604,13,False
Landcover-1839842,7,2020-09-18,2020-08-24,25,25,70.03602850793726,112.60642128008216,2.5,"[112.58568264716956, 70.02894217018964, 112.62715991299476, 70.0431148456849]",154,162,12,EPSG:4326,112.58568264716956,70.02894217018964,112.62715991299476,70.0431148456849,0.0,100.0,0.0,19.18176651000977,,,,,True,0.7574651283969664,0.9040911674499512,1.0,0.8257064272731652,14,False
Landcover-1839842,13,2020-09-23,2020-08-24,30,30,70.03602850793726,112.60642128008216,2.5,"[112.58568264716956, 70.02894217018964, 112.62715991299476, 70.0431148456849]",154,162,12,EPSG:4326,112.58568264716956,70.02894217018964,112.62715991299476,70.0431148456849,0.0,100.0,0.0,9.724320411682127,,,,,True,0.7165313105737893,0.9513783979415893,1.0,0.8153323057267503,15,False
Landcover-1840240,4,2020-07-09,2020-07-13,-4,4,56.9058120430698,133.00030050095316,2.5,"[132.98732452712682, 56.898712705005, 133.0132764747795, 56.912911381134606]",163,153,12,EPSG:4326,132.98732452712682,56.898712705005,133.0132764747795,56.912911381134606,21.29,100.0,0.0,1.790753722190857,,,,,True,0.9565287391030293,0.9910462313890458,1.0,0.9712311128785313,1,True
Landcover-1840240,2,2020-07-24,2020-07-13,11,11,56.9058120430698,133.00030050095316,2.5,"[132.98732452712682, 56.898712705005, 133.0132764747795, 56.912911381134606]",163,153,12,EPSG:4326,132.98732452712682,56.898712705005,133.0132764747795,56.912911381134606,3.97,100.0,0.0,0.5689333081245422,,,,,True,0.8849516907190785,0.9971553334593772,1.0,0.9301176144692603,2,True
Landcover-1840240,10,2020-07-29,2020-07-13,16,16,56.9058120430698,133.00030050095316,2.5,"[132.98732452712682, 56.898712705005, 133.0132764747795, 56.912911381134606]",163,153,12,EPSG:4326,132.98732452712682,56.898712705005,133.0132764747795,56.912911381134606,36.74,100.0,0.0,2.203918695449829,,,,,True,0.8371284313607636,0.9889804065227509,1.0,0.8989711807732833,3,True
Landcover-1840240,3,2020-08-05,2020-07-13,23,23,56.9058120430698,133.00030050095316,2.5,"[132.98732452712682, 56.898712705005, 133.0132764747795, 56.912911381134606]",163,153,12,EPSG:4326,132.98732452712682,56.898712705005,133.0132764747795,56.912911381134606,0.0,100.0,0.0,1.5419741868972778,,,,,True,0.7744861083592839,0.9922901290655136,1.0,0.8623787037352243,4,True
Landcover-1840240,7,2020-06-19,2020-07-13,-24,24,56.9058120430698,133.00030050095316,2.5,"[132.98732452712682, 56.898712705005, 133.0132764747795, 56.912911381134606]",163,153,12,EPSG:4326,132.98732452712682,56.898712705005,133.0132764747795,56.912911381134606,12.29,100.0,0.0,2.5461654663085938,,,,,True,0.7659283383646487,0.987269172668457,1.0,0.8557377548193262,5,False
Landcover-1840240,9,2020-08-08,2020-07-13,26,26,56.9058120430698,133.00030050095316,2.5,"[132.98732452712682, 56.898712705005, 133.0132764747795, 56.912911381134606]",163,153,12,EPSG:4326,132.98732452712682,56.898712705005,133.0132764747795,56.912911381134606,20.97,100.0,0.0,1.7427620887756348,,,,,True,0.7490954336047508,0.9912861895561218,1.0,0.846843117029687,6,False
Landcover-1840240,5,2020-08-13,2020-07-13,31,31,56.9058120430698,133.00030050095316,2.5,"[132.98732452712682, 56.898712705005, 133.0132764747795, 56.912911381134606]",163,153,12,EPSG:4326,132.98732452712682,56.898712705005,133.0132764747795,56.912911381134606,0.65,100.0,0.0,0.7220284342765808,,,,,True,0.7086139185332333,0.9963898578286171,1.0,0.824085308468525,7,False
Landcover-1840240,13,2020-09-19,2020-07-13,68,68,56.9058120430698,133.00030050095316,2.5,"[132.98732452712682, 56.898712705005, 133.0132764747795, 56.912911381134606]",163,153,12,EPSG:4326,132.98732452712682,56.898712705005,133.0132764747795,56.912911381134606,3.27,100.0,0.0,11.720378875732422,,,,,True,0.46974957024142655,0.9413981056213379,1.0,0.6642691738312573,8,False
Landcover-1840240,12,2020-09-24,2020-07-13,73,73,56.9058120430698,133.00030050095316,2.5,"[132.98732452712682, 56.898712705005, 133.0132764747795, 56.912911381134606]",163,153,12,EPSG:4326,132.98732452712682,56.898712705005,133.0132764747795,56.912911381134606,0.0,100.0,0.0,18.83161163330078,,,,,True,0.44436405398476114,0.9058419418334961,1.0,0.6383710149409055,9,False
Landcover-1843261,1,2018-08-29,2018-08-30,-1,1,54.27471284300947,116.83648669564435,2.5,"[116.82435083813984, 54.26761043887488, 116.84862255314887, 54.28181524714406]",158,158,12,EPSG:4326,116.82435083813984,54.26761043887488,116.84862255314889,54.28181524714406,0.48,100.0,0.0,1.8213521242141724,,,,,True,0.9889503892939223,0.9908932393789291,1.0,0.9906382053900321,1,True
Landcover-1843261,16,2018-08-22,2018-08-30,-8,8,54.27471284300947,116.83648669564435,2.5,"[116.82435083813984, 54.26761043887488, 116.84862255314887, 54.28181524714406]",158,158,12,EPSG:4326,116.82435083813984,54.26761043887488,116.84862255314889,54.28181524714406,18.43,100.0,0.0,2.496300458908081,,,,,True,0.914947228730031,0.9875184977054596,1.0,0.9452238865496564,2,True
Landcover-1843261,2,2018-09-08,2018-08-30,9,9,54.27471284300947,116.83648669564435,2.5,"[116.82435083813984, 54.26761043887488, 116.84862255314887, 54.28181524714406]",158,158,12,EPSG:4326,116.82435083813984,54.26761043887488,116.84862255314889,54.28181524714406,0.51,100.0,0.0,1.090668559074402,,,,,True,0.9048374180359595,0.994546657204628,1.0,0.9412664479829641,3,True
Landcover-1843261,13,2018-08-17,2018-08-30,-13,13,54.27471284300947,116.83648669564435,2.5,"[116.82435083813984, 54.26761043887488, 116.84862255314887, 54.28181524714406]",158,158,12,EPSG:4326,116.82435083813984,54.26761043887488,116.84862255314889,54.28181524714406,12.22,100.0,0.0,0.6555007696151733,,,,,True,0.865502994567177,0.9967224961519241,1.0,0.9183185455858834,4,True
Landcover-1843261,4,2018-08-12,2018-08-30,-18,18,54.27471284300947,116.83648669564435,2.5,"[116.82435083813984, 54.26761043887488, 116.84862255314887, 54.28181524714406]",158,158,12,EPSG:4326,116.82435083813984,54.26761043887488,116.84862255314889,54.28181524714406,1.11,100.0,0.0,0.3134867250919342,,,,,True,0.8187307530779818,0.9984325663745404,1.0,0.8907682217591512,5,False
Landcover-1843261,5,2018-09-18,2018-08-30,19,19,54.27471284300947,116.83648669564435,2.5,"[116.82435083813984, 54.26761043887488, 116.84862255314887, 54.28181524714406]",158,158,12,EPSG:4326,116.82435083813984,54.26761043887488,116.84862255314889,54.28181524714406,0.76,100.0,0.0,3.347628116607666,,,,,True,0.8096840969833764,0.9832618594169616,1.0,0.8807890160151143,6,False
Landcover-1843261,6,2018-09-26,2018-08-30,27,27,54.27471284300947,116.83648669564435,2.5,"[116.82435083813984, 54.26761043887488, 116.84862255314887, 54.28181524714406]",158,158,12,EPSG:4326,116.82435083813984,54.26761043887488,116.84862255314889,54.28181524714406,2.01,100.0,0.0,2.096289157867432,,,,,True,0.7408182206817179,0.9895185542106628,1.0,0.8413464986722295,7,False
Landcover-1843261,10,2018-07-30,2018-08-30,-31,31,54.27471284300947,116.83648669564435,2.5,"[116.82435083813984, 54.26761043887488, 116.84862255314887, 54.28181524714406]",158,158,12,EPSG:4326,116.82435083813984,54.26761043887488,116.84862255314889,54.28181524714406,3.27,100.0,0.0,3.212846040725708,,,,,True,0.7086139185332333,0.9839357697963715,1.0,0.8203490820588514,8,False
Landcover-1843261,7,2018-07-25,2018-08-30,-36,36,54.27471284300947,116.83648669564435,2.5,"[116.82435083813984, 54.26761043887488, 116.84862255314887, 54.28181524714406]",158,158,12,EPSG:4326,116.82435083813984,54.26761043887488,116.84862255314889,54.28181524714406,1.12,100.0,0.0,1.911050081253052,,,,,True,0.6703200460356393,0.9904447495937347,1.0,0.7993254524995039,9,False
Landcover-1843261,15,2018-07-28,2018-08-30,-33,33,54.27471284300947,116.83648669564435,2.5,"[116.82435083813984, 54.26761043887488, 116.84862255314887, 54.28181524714406]",158,158,12,EPSG:4326,116.82435083813984,54.26761043887488,116.84862255314889,54.28181524714406,6.67,100.0,0.0,14.02292251586914,,,,,True,0.6930406200864415,0.9298853874206543,1.0,0.7947899882780611,10,False
Landcover-1843261,9,2018-07-20,2018-08-30,-41,41,54.27471284300947,116.83648669564435,2.5,"[116.82435083813984, 54.26761043887488, 116.84862255314887, 54.28181524714406]",158,158,12,EPSG:4326,116.82435083813984,54.26761043887488,116.84862255314889,54.28181524714406,0.54,100.0,0.0,0.9775645136833192,,,,,True,0.634095594745432,0.9951121774315834,1.0,0.7789910100767342,11,False
Landcover-1843261,12,2018-10-13,2018-08-30,44,44,54.27471284300947,116.83648669564435,2.5,"[116.82435083813984, 54.26761043887488, 116.84862255314887, 54.28181524714406]",158,158,12,EPSG:4326,116.82435083813984,54.26761043887488,116.84862255314889,54.28181524714406,0.54,100.0,0.0,4.226447105407715,,,,,True,0.613307468482495,0.9788677644729614,1.0,0.7616448104313853,12,False
Landcover-1843261,8,2018-10-16,2018-08-30,47,47,54.27471284300947,116.83648669564435,2.5,"[116.82435083813984, 54.26761043887488, 116.84862255314887, 54.28181524714406]",158,158,12,EPSG:4326,116.82435083813984,54.26761043887488,116.84862255314889,54.28181524714406,0.0,100.0,0.0,3.532490968704224,,,,,True,0.5932008580621295,0.9823375451564789,1.0,0.7506217783842214,13,False
Landcover-1843261,14,2018-10-28,2018-08-30,59,59,54.27471284300947,116.83648669564435,2.5,"[116.82435083813984, 54.26761043887488, 116.84862255314887, 54.28181524714406]",158,158,12,EPSG:4326,116.82435083813984,54.26761043887488,116.84862255314889,54.28181524714406,0.0,100.0,0.0,7.715643882751465,,,,,True,0.5191535638093583,0.9614217805862426,1.0,0.6999186724614878,14,False
Landcover-1845463,1,2021-07-15,2021-07-15,0,0,68.94586291757454,110.19347974216988,2.5,"[110.17376902782476, 68.93877568600082, 110.21319045651501, 68.95295014914828]",160,156,12,EPSG:4326,110.17376902782476,68.93877568600082,110.213190456515,68.95295014914828,0.0,100.0,0.0,0.5783684849739075,,,,,True,1.0,0.9971081575751304,1.0,0.999132447272539,1,True
Landcover-1845463,9,2021-07-10,2021-07-15,-5,5,68.94586291757454,110.19347974216988,2.5,"[110.17376902782476, 68.93877568600082, 110.21319045651501, 68.95295014914828]",160,156,12,EPSG:4326,110.17376902782476,68.93877568600082,110.213190456515,68.95295014914828,30.37,100.0,0.0,0.8149666786193848,,,,,True,0.9459594689067654,0.9959251666069031,1.0,0.9663532313261302,2,True
Landcover-1845463,6,2021-07-20,2021-07-15,5,5,68.94586291757454,110.19347974216988,2.5,"[110.17376902782476, 68.93877568600082, 110.21319045651501, 68.95295014914828]",160,156,12,EPSG:4326,110.17376902782476,68.93877568600082,110.213190456515,68.95295014914828,9.35,100.0,0.0,13.109917640686035,,,,,True,0.9459594689067654,0.9344504117965698,1.0,0.9479108048830301,3,True
Landcover-1845463,4,2021-07-26,2021-07-15,11,11,68.94586291757454,110.19347974216988,2.5,"[110.17376902782476, 68.93877568600082, 110.21319045651501, 68.95295014914828]",160,156,12,EPSG:4326,110.17376902782476,68.93877568600082,110.213190456515,68.95295014914828,0.24,100.0,0.0,2.500204086303711,,,,,True,0.8849516907190785,0.9874989795684814,1.0,0.9272207083019915,4,True
Landcover-1845463,14,2021-06-21,2021-07-15,-24,24,68.94586291757454,110.19347974216988,2.5,"[110.17376902782476, 68.93877568600082, 110.21319045651501, 68.95295014914828]",160,156,12,EPSG:4326,110.17376902782476,68.93877568600082,110.213190456515,68.95295014914828,17.95,100.0,0.0,1.2298108339309692,,,,,True,0.7659283383646487,0.9938509458303452,1.0,0.8577122867678927,5,False
Landcover-1845463,5,2021-08-04,2021-07-15,20,20,68.94586291757454,110.19347974216988,2.5,"[110.17376902782476, 68.93877568600082, 110.21319045651501, 68.95295014914828]",160,156,12,EPSG:4326,110.17376902782476,68.93877568600082,110.213190456515,68.95295014914828,0.0,100.0,0.0,16.579185485839844,,,,,True,0.8007374029168081,0.9171040725708008,1.0,0.855573663521325,6,False
Landcover-1845463,11,2021-06-20,2021-07-15,-25,25,68.94586291757454,110.19347974216988,2.5,"[110.17376902782476, 68.93877568600082, 110.21319045651501, 68.95295014914828]",160,156,12,EPSG:4326,110.17376902782476,68.93877568600082,110.213190456515,68.95295014914828,10.73,100.0,0.0,3.181137084960937,,,,,True,0.7574651283969664,0.9840943145751953,1.0,0.8497073714107384,7,False
Landcover-1845463,10,2021-06-15,2021-07-15,-30,30,68.94586291757454,110.19347974216988,2.5,"[110.17376902782476, 68.93877568600082, 110.21319045651501, 68.95295014914828]",160,156,12,EPSG:4326,110.17376902782476,68.93877568600082,110.213190456515,68.95295014914828,6.2,100.0,0.0,3.402557611465454,,,,,True,0.7165313105737893,0.9829872119426728,1.0,0.8248149499270754,8,False
Landcover-1845463,12,2021-09-06,2021-07-15,53,53,68.94586291757454,110.19347974216988,2.5,"[110.17376902782476, 68.93877568600082, 110.21319045651501, 68.95295014914828]",160,156,12,EPSG:4326,110.17376902782476,68.93877568600082,110.213190456515,68.95295014914828,0.0,100.0,0.0,7.885652542114258,,,,,True,0.5549435462438714,0.9605717372894287,1.0,0.7211376489331515,9,False
Landcover-1846975,2,2018-07-05,2018-07-05,0,0,65.3478935399196,154.4811967370183,2.5,"[154.46421755787296, 65.34080309266649, 154.49817591616366, 65.35498398717272]",154,162,12,EPSG:4326,154.46421755787296,65.34080309266649,154.49817591616366,65.35498398717272,0.0,100.0,0.0,0.4360756874084472,,,,,True,1.0,0.9978196215629578,1.0,0.9993458864688872,1,True
Landcover-1846975,1,2018-07-04,2018-07-05,-1,1,65.3478935399196,154.4811967370183,2.5,"[154.46421755787296, 65.34080309266649, 154.49817591616366, 65.35498398717272]",154,162,12,EPSG:4326,154.46421755787296,65.34080309266649,154.49817591616366,65.35498398717272,0.0,100.0,0.0,0.4593554735183716,,,,,True,0.9889503892939223,0.9977032226324081,1.0,0.9926812003660758,2,True
Landcover-1846975,6,2018-07-09,2018-07-05,4,4,65.3478935399196,154.4811967370183,2.5,"[154.46421755787296, 65.34080309266649, 154.49817591616366, 65.35498398717272]",154,162,12,EPSG:4326,154.46421755787296,65.34080309266649,154.49817591616366,65.35498398717272,3.5,100.0,0.0,10.8599853515625,,,,,True,0.9565287391030293,0.9457000732421875,1.0,0.9576272654344737,3,True
Landcover-1846975,4,2018-07-12,2018-07-05,7,7,65.3478935399196,154.4811967370183,2.5,"[154.46421755787296, 65.34080309266649, 154.49817591616366, 65.35498398717272]",154,162,12,EPSG:4326,154.46421755787296,65.34080309266649,154.49817591616366,65.35498398717272,1.39,100.0,0.0,6.023651123046875,,,,,True,0.925169997034202,0.9698817443847656,1.0,0.9460665215359508,4,True
Landcover-1846975,10,2018-06-25,2018-07-05,-10,10,65.3478935399196,154.4811967370183,2.5,"[154.46421755787296, 65.34080309266649, 154.49817591616366, 65.35498398717272]",154,162,12,EPSG:4326,154.46421755787296,65.34080309266649,154.49817591616366,65.35498398717272,15.8,100.0,0.0,1.0728195905685425,,,,,True,0.8948393168143698,0.9946359020471573,1.0,0.9352943607027691,5,False
Landcover-1846975,5,2018-06-22,2018-07-05,-13,13,65.3478935399196,154.4811967370183,2.5,"[154.46421755787296, 65.34080309266649, 154.49817591616366, 65.35498398717272]",154,162,12,EPSG:4326,154.46421755787296,65.34080309266649,154.49817591616366,65.35498398717272,1.32,100.0,0.0,0.5007120966911316,,,,,True,0.865502994567177,0.9974964395165443,1.0,0.9185507285952694,6,False
Landcover-1846975,9,2018-06-20,2018-07-05,-15,15,65.3478935399196,154.4811967370183,2.5,"[154.46421755787296, 65.34080309266649, 154.49817591616366, 65.35498398717272]",154,162,12,EPSG:4326,154.46421755787296,65.34080309266649,154.49817591616366,65.35498398717272,6.45,100.0,0.0,0.3612219393253326,,,,,True,0.8464817248906141,0.9981938903033734,1.0,0.9073472020253804,7,False
Landcover-1846975,7,2018-06-12,2018-07-05,-23,23,65.3478935399196,154.4811967370183,2.5,"[154.46421755787296, 65.34080309266649, 154.49817591616366, 65.35498398717272]",154,162,12,EPSG:4326,154.46421755787296,65.34080309266649,154.49817591616366,65.35498398717272,1.45,100.0,0.0,0.6280199885368347,,,,,True,0.7744861083592839,0.9968599000573158,1.0,0.863749635032765,8,False
Landcover-1846975,8,2018-08-16,2018-07-05,42,42,65.3478935399196,154.4811967370183,2.5,"[154.46421755787296, 65.34080309266649, 154.49817591616366, 65.35498398717272]",154,162,12,EPSG:4326,154.46421755787296,65.34080309266649,154.49817591616366,65.35498398717272,0.0,100.0,0.0,0.5188989043235779,,,,,True,0.6270890852730561,0.9974055054783821,1.0,0.7754751028073482,9,False
Landcover-1846975,13,2018-05-25,2018-07-05,-41,41,65.3478935399196,154.4811967370183,2.5,"[154.46421755787296, 65.34080309266649, 154.49817591616366, 65.35498398717272]",154,162,12,EPSG:4326,154.46421755787296,65.34080309266649,154.49817591616366,65.35498398717272,2.12,100.0,0.0,10.854326248168944,,,,,True,0.634095594745432,0.9457283687591553,1.0,0.7641758674750058,10,False
Landcover-1846975,15,2018-05-23,2018-07-05,-43,43,65.3478935399196,154.4811967370183,2.5,"[154.46421755787296, 65.34080309266649, 154.49817591616366, 65.35498398717272]",154,162,12,EPSG:4326,154.46421755787296,65.34080309266649,154.49817591616366,65.35498398717272,1.9,100.0,0.0,13.182085990905762,,,,,True,0.6201599950027585,0.9340895700454712,1.0,0.7523228680152965,11,False
Landcover-1846975,14,2018-08-23,2018-07-05,49,49,65.3478935399196,154.4811967370183,2.5,"[154.46421755787296, 65.34080309266649, 154.49817591616366, 65.35498398717272]",154,162,12,EPSG:4326,154.46421755787296,65.34080309266649,154.49817591616366,65.35498398717272,0.19,100.0,0.0,1.212089776992798,,,,,True,0.5801640071622538,0.993939551115036,1.0,0.746280269631863,12,False
Landcover-1846975,11,2018-05-13,2018-07-05,-53,53,65.3478935399196,154.4811967370183,2.5,"[154.46421755787296, 65.34080309266649, 154.49817591616366, 65.35498398717272]",154,162,12,EPSG:4326,154.46421755787296,65.34080309266649,154.49817591616366,65.35498398717272,0.0,100.0,0.0,2.093405246734619,,,,,True,0.5549435462438714,0.989532973766327,1.0,0.7298260198762209,13,False
Landcover-1847574,1,2021-07-01,2021-07-01,0,0,59.24690190240836,123.42236412732886,2.5,"[123.40850987284841, 59.23980519041393, 123.43621838180931, 59.25399861440279]",157,159,12,EPSG:4326,123.4085098728484,59.23980519041393,123.43621838180933,59.25399861440279,3.48,100.0,0.0,0.7903147339820862,,,,,True,1.0,0.9960484263300895,1.0,0.9988145278990268,1,True
